心声冥想 App 内存监控日志
========================
包名：com.anonymous.soundtherapyapp
进程 ID: 8501
采样间隔：5秒
开始时间：2026-04-16 07:25:05
========================

时间戳 | PSS Total(MB) | Private Dirty(MB) | Heap Size(MB)
2026-04-16 08:11:32 | 97.85 |  | 19.40
2026-04-16 08:11:37 | 97.85 |  | 19.40
2026-04-16 08:11:43 | 97.84 |  | 19.40
2026-04-16 08:11:48 | 97.84 |  | 19.40
2026-04-16 08:11:53 | 97.85 |  | 19.40
2026-04-16 08:11:58 | 97.84 |  | 19.40
2026-04-16 08:12:03 | 97.85 |  | 19.40
2026-04-16 08:12:09 | 97.85 |  | 19.40
2026-04-16 08:12:14 | 97.88 |  | 19.40
2026-04-16 08:12:19 | 97.87 |  | 19.40
2026-04-16 08:12:24 | 97.87 |  | 19.40
2026-04-16 08:12:29 | 97.88 |  | 19.40
2026-04-16 08:12:35 | 97.87 |  | 19.40
2026-04-16 08:12:40 | 97.88 |  | 19.40
2026-04-16 08:12:45 | 97.87 |  | 19.40
2026-04-16 08:12:50 | 97.88 |  | 19.40
2026-04-16 08:12:55 | 97.88 |  | 19.40
2026-04-16 08:13:01 | 97.88 |  | 19.40
2026-04-16 08:13:06 | 97.87 |  | 19.40
2026-04-16 08:13:11 | 97.88 |  | 19.40
2026-04-16 08:13:16 | 97.94 |  | 19.40
2026-04-16 08:13:21 | 97.92 |  | 19.40
2026-04-16 08:13:27 | 97.92 |  | 19.40
2026-04-16 08:13:32 | 97.93 |  | 19.40
2026-04-16 08:13:37 | 97.92 |  | 19.40
2026-04-16 08:13:42 | 97.93 |  | 19.40
2026-04-16 08:13:47 | 97.92 |  | 19.40
2026-04-16 08:13:53 | 97.92 |  | 19.40
2026-04-16 08:13:58 | 97.92 |  | 19.40
2026-04-16 08:14:03 | 97.93 |  | 19.40
2026-04-16 08:14:08 | 97.92 |  | 19.40
2026-04-16 08:14:13 | 97.94 |  | 19.40
2026-04-16 08:14:19 | 97.94 |  | 19.40
2026-04-16 08:14:24 | 97.95 |  | 19.40
2026-04-16 08:14:29 | 97.94 |  | 19.40
2026-04-16 08:14:34 | 97.94 |  | 19.40
2026-04-16 08:14:39 | 97.94 |  | 19.40
2026-04-16 08:14:45 | 97.94 |  | 19.40
2026-04-16 08:14:50 | 97.95 |  | 19.40
2026-04-16 08:14:55 | 97.94 |  | 19.40
2026-04-16 08:15:00 | 97.94 |  | 19.40
2026-04-16 08:15:05 | 97.94 |  | 19.40
2026-04-16 08:15:11 | 97.93 |  | 19.40
2026-04-16 08:15:16 | 97.94 |  | 19.40
2026-04-16 08:15:21 | 96.28 |  | 17.37
2026-04-16 08:15:26 | 96.27 |  | 17.37
2026-04-16 08:15:31 | 96.28 |  | 17.37
2026-04-16 08:15:36 | 96.28 |  | 17.02
2026-04-16 08:15:42 | 96.25 |  | 16.75
2026-04-16 08:15:47 | 95.11 |  | 7.79
2026-04-16 08:15:52 | 95.12 |  | 7.99
2026-04-16 08:15:57 | 95.25 |  | 7.99
2026-04-16 08:16:02 | 95.25 |  | 7.99
2026-04-16 08:16:07 | 95.26 |  | 7.99
2026-04-16 08:16:13 | 95.27 |  | 7.99
2026-04-16 08:16:18 | 95.26 |  | 7.99
2026-04-16 08:16:23 | 95.28 |  | 7.99
2026-04-16 08:16:28 | 95.67 |  | 7.79
2026-04-16 08:16:33 | 95.26 |  | 7.79
2026-04-16 08:16:39 | 95.24 |  | 7.70
2026-04-16 08:16:44 | 94.50 |  | 7.69
2026-04-16 08:16:49 | 94.42 |  | 7.69
2026-04-16 08:16:54 | 94.48 |  | 7.69
2026-04-16 08:16:59 | 94.47 |  | 7.67
2026-04-16 08:17:04 | 94.46 |  | 7.67
2026-04-16 08:17:10 | 94.45 |  | 7.68
2026-04-16 08:17:15 | 94.45 |  | 7.68
2026-04-16 08:17:20 | 94.44 |  | 7.68
2026-04-16 08:17:25 | 94.46 |  | 7.68
2026-04-16 08:17:30 | 91.54 |  | 7.68
2026-04-16 08:17:35 | 91.54 |  | 7.68
2026-04-16 08:17:40 | 91.55 |  | 7.69
2026-04-16 08:17:46 | 91.52 |  | 7.69
2026-04-16 08:17:51 | 91.52 |  | 7.69
2026-04-16 08:17:56 | 91.52 |  | 7.69
2026-04-16 08:18:01 | 91.52 |  | 7.68
2026-04-16 08:18:06 | 91.52 |  | 7.58
2026-04-16 08:18:12 | 91.52 |  | 7.58
2026-04-16 08:18:17 | 91.52 |  | 7.58
2026-04-16 08:18:22 | 91.52 |  | 7.58
2026-04-16 08:18:27 | 91.52 |  | 7.58
2026-04-16 08:18:32 | 91.52 |  | 7.58
2026-04-16 08:18:37 | 91.52 |  | 7.58
2026-04-16 08:18:43 | 91.55 |  | 7.58
2026-04-16 08:18:48 | 91.55 |  | 7.58
2026-04-16 08:18:53 | 91.55 |  | 7.58
2026-04-16 08:18:58 | 91.55 |  | 7.58
2026-04-16 08:19:03 | 91.55 |  | 7.58
2026-04-16 08:19:09 | 91.55 |  | 7.58
2026-04-16 08:19:14 | 91.55 |  | 7.58
2026-04-16 08:19:19 | 91.55 |  | 7.58
2026-04-16 08:19:24 | 91.56 |  | 7.58
2026-04-16 08:19:29 | 91.56 |  | 7.59
2026-04-16 08:19:34 | 91.56 |  | 7.59
2026-04-16 08:19:40 | 91.56 |  | 7.59
2026-04-16 08:19:45 | 91.56 |  | 7.60
2026-04-16 08:19:50 | 91.56 |  | 7.60
2026-04-16 08:19:55 | 91.57 |  | 7.60
2026-04-16 08:20:00 | 91.57 |  | 7.61
2026-04-16 08:20:05 | 91.57 |  | 7.61
2026-04-16 08:20:11 | 91.57 |  | 7.61
2026-04-16 08:20:16 | 91.57 |  | 7.61
2026-04-16 08:20:21 | 91.57 |  | 7.61
2026-04-16 08:20:26 | 91.57 |  | 7.61
2026-04-16 08:20:31 | 91.57 |  | 7.61
2026-04-16 08:20:37 | 91.57 |  | 7.61
2026-04-16 08:20:42 | 91.57 |  | 7.61
2026-04-16 08:20:47 | 91.57 |  | 7.61
2026-04-16 08:20:52 | 91.57 |  | 7.61
2026-04-16 08:20:57 | 91.58 |  | 7.61
2026-04-16 08:21:03 | 91.57 |  | 7.61
2026-04-16 08:21:08 | 91.57 |  | 7.61
2026-04-16 08:21:13 | 91.57 |  | 7.61
2026-04-16 08:21:18 | 91.57 |  | 7.61
2026-04-16 08:21:23 | 91.57 |  | 7.61
2026-04-16 08:21:28 | 91.57 |  | 7.61
2026-04-16 08:21:34 | 91.57 |  | 7.61
2026-04-16 08:21:39 | 91.57 |  | 7.61
2026-04-16 08:21:44 | 91.57 |  | 7.61
2026-04-16 08:21:49 | 91.57 |  | 7.61
2026-04-16 08:21:54 | 91.57 |  | 7.61
2026-04-16 08:22:00 | 91.57 |  | 7.61
2026-04-16 08:22:05 | 91.56 |  | 7.61
2026-04-16 08:22:10 | 91.57 |  | 7.61
2026-04-16 08:22:15 | 91.56 |  | 7.61
2026-04-16 08:22:20 | 91.57 |  | 7.61
2026-04-16 08:22:25 | 91.42 |  | 6.97
2026-04-16 08:22:31 | 91.41 |  | 6.97
2026-04-16 08:22:36 | 91.39 |  | 6.72
2026-04-16 08:22:41 | 91.40 |  | 6.72
2026-04-16 08:22:46 | 91.39 |  | 6.72
2026-04-16 08:22:51 | 91.40 |  | 6.72
2026-04-16 08:22:57 | 91.40 |  | 6.72
2026-04-16 08:23:02 | 91.40 |  | 6.72
2026-04-16 08:23:07 | 91.42 |  | 6.75
2026-04-16 08:23:12 | 91.42 |  | 6.75
2026-04-16 08:23:17 | 91.41 |  | 6.75
2026-04-16 08:23:23 | 91.42 |  | 6.75
2026-04-16 08:23:28 | 91.42 |  | 6.75
2026-04-16 08:23:33 | 91.42 |  | 6.75
2026-04-16 08:23:38 | 91.42 |  | 6.75
2026-04-16 08:23:43 | 91.42 |  | 6.75
2026-04-16 08:23:48 | 91.41 |  | 6.75
2026-04-16 08:23:54 | 91.41 |  | 6.75
2026-04-16 08:23:59 | 91.41 |  | 6.75
2026-04-16 08:24:04 | 91.41 |  | 6.75
2026-04-16 08:24:09 | 91.41 |  | 6.75
2026-04-16 08:24:14 | 91.41 |  | 6.75
2026-04-16 08:24:20 | 91.42 |  | 6.75
2026-04-16 08:24:25 | 91.42 |  | 6.75
2026-04-16 08:24:30 | 91.41 |  | 6.75
2026-04-16 08:24:35 | 91.41 |  | 6.75
2026-04-16 08:24:40 | 91.41 |  | 6.75
2026-04-16 08:24:46 | 91.42 |  | 6.75
2026-04-16 08:24:51 | 91.43 |  | 6.75
2026-04-16 08:24:56 | 91.42 |  | 6.75
2026-04-16 08:25:01 | 91.44 |  | 6.76
2026-04-16 08:25:06 | 91.43 |  | 6.76
2026-04-16 08:25:12 | 91.43 |  | 6.76
2026-04-16 08:25:17 | 91.43 |  | 6.76
2026-04-16 08:25:22 | 91.43 |  | 6.76
2026-04-16 08:25:27 | 91.44 |  | 6.76
2026-04-16 08:25:32 | 91.44 |  | 6.76
2026-04-16 08:25:37 | 91.44 |  | 6.76
2026-04-16 08:25:43 | 91.44 |  | 6.76
2026-04-16 08:25:48 | 91.44 |  | 6.76
2026-04-16 08:25:53 | 91.44 |  | 6.76
2026-04-16 08:25:58 | 91.47 |  | 6.77
2026-04-16 08:26:04 | 91.46 |  | 6.77
2026-04-16 08:26:09 | 91.47 |  | 6.77
2026-04-16 08:26:14 | 91.35 |  | 6.40
2026-04-16 08:26:19 | 91.34 |  | 6.40
2026-04-16 08:26:24 | 91.36 |  | 6.40
2026-04-16 08:26:29 | 91.36 |  | 6.40
2026-04-16 08:26:35 | 91.35 |  | 6.40
2026-04-16 08:26:40 | 91.36 |  | 6.40
2026-04-16 08:26:45 | 91.36 |  | 6.40
2026-04-16 08:26:50 | 91.36 |  | 6.40
2026-04-16 08:26:55 | 91.35 |  | 6.40
2026-04-16 08:27:01 | 91.35 |  | 6.40
2026-04-16 08:27:06 | 91.35 |  | 6.40
2026-04-16 08:27:11 | 91.35 |  | 6.40
2026-04-16 08:27:16 | 91.37 |  | 6.40
2026-04-16 08:27:21 | 91.38 |  | 6.40
2026-04-16 08:27:27 | 91.39 |  | 6.40
2026-04-16 08:27:32 | 91.39 |  | 6.40
2026-04-16 08:27:37 | 91.40 |  | 6.40
2026-04-16 08:27:42 | 91.39 |  | 6.40
2026-04-16 08:27:47 | 91.40 |  | 6.40
2026-04-16 08:27:53 | 91.39 |  | 6.40
2026-04-16 08:27:58 | 91.40 |  | 6.40
2026-04-16 08:28:03 | 91.39 |  | 6.40
2026-04-16 08:28:08 | 91.39 |  | 6.40
2026-04-16 08:28:13 | 91.39 |  | 6.40
2026-04-16 08:28:19 | 91.42 |  | 6.40
2026-04-16 08:28:24 | 91.43 |  | 6.40
2026-04-16 08:28:29 | 91.42 |  | 6.40
2026-04-16 08:28:34 | 91.42 |  | 6.40
2026-04-16 08:28:39 | 91.42 |  | 6.40
2026-04-16 08:28:45 | 91.43 |  | 6.40
2026-04-16 08:28:50 | 91.43 |  | 6.40
2026-04-16 08:28:55 | 91.42 |  | 6.40
2026-04-16 08:29:00 | 91.43 |  | 6.40
2026-04-16 08:29:05 | 91.42 |  | 6.40
2026-04-16 08:29:11 | 91.43 |  | 6.40
2026-04-16 08:29:16 | 91.44 |  | 6.40
2026-04-16 08:29:21 | 91.44 |  | 6.40
2026-04-16 08:29:26 | 91.43 |  | 6.40
2026-04-16 08:29:31 | 91.44 |  | 6.40
2026-04-16 08:29:37 | 91.44 |  | 6.40
2026-04-16 08:29:42 | 91.44 |  | 6.40
2026-04-16 08:29:47 | 91.44 |  | 6.40
2026-04-16 08:29:52 | 91.83 |  | 6.30
2026-04-16 08:29:57 | 91.82 |  | 6.30
2026-04-16 08:30:02 | 91.82 |  | 6.30
2026-04-16 08:30:08 | 91.82 |  | 6.30
2026-04-16 08:30:13 | 91.81 |  | 6.30
2026-04-16 08:30:18 | 91.82 |  | 6.30
2026-04-16 08:30:23 | 88.13 |  | 6.14
2026-04-16 08:30:28 | 88.13 |  | 6.14
2026-04-16 08:30:34 | 88.13 |  | 6.14
2026-04-16 08:30:39 | 88.13 |  | 6.16
2026-04-16 08:30:44 | 88.13 |  | 6.16
2026-04-16 08:30:49 | 88.13 |  | 6.16
2026-04-16 08:30:54 | 88.13 |  | 6.16
2026-04-16 08:31:00 | 88.14 |  | 6.16
2026-04-16 08:31:05 | 88.13 |  | 6.17
2026-04-16 08:31:10 | 88.14 |  | 6.18
2026-04-16 08:31:15 | 88.15 |  | 6.18
2026-04-16 08:31:20 | 88.15 |  | 6.18
2026-04-16 08:31:26 | 88.15 |  | 6.18
2026-04-16 08:31:31 | 88.15 |  | 6.18
2026-04-16 08:31:36 | 88.14 |  | 6.18
2026-04-16 08:31:41 | 88.15 |  | 6.18
2026-04-16 08:31:46 | 88.14 |  | 6.18
2026-04-16 08:31:52 | 88.15 |  | 6.18
2026-04-16 08:31:57 | 88.15 |  | 6.18
2026-04-16 08:32:02 | 88.15 |  | 6.18
2026-04-16 08:32:07 | 88.15 |  | 6.18
2026-04-16 08:32:12 | 88.15 |  | 6.18
2026-04-16 08:32:18 | 88.14 |  | 6.18
2026-04-16 08:32:23 | 88.15 |  | 6.18
2026-04-16 08:32:28 | 88.15 |  | 6.18
2026-04-16 08:32:33 | 88.15 |  | 6.18
2026-04-16 08:32:38 | 88.15 |  | 6.18
2026-04-16 08:32:44 | 88.15 |  | 6.19
2026-04-16 08:32:49 | 88.15 |  | 6.19
2026-04-16 08:32:54 | 88.15 |  | 6.19
2026-04-16 08:32:59 | 88.14 |  | 6.20
2026-04-16 08:33:04 | 88.15 |  | 6.20
2026-04-16 08:33:10 | 88.15 |  | 6.21
2026-04-16 08:33:15 | 88.15 |  | 6.21
2026-04-16 08:33:20 | 88.15 |  | 6.21
2026-04-16 08:33:25 | 88.15 |  | 6.21
2026-04-16 08:33:30 | 88.16 |  | 6.21
2026-04-16 08:33:35 | 88.16 |  | 6.21
2026-04-16 08:33:41 | 88.16 |  | 6.21
2026-04-16 08:33:46 | 88.17 |  | 6.21
2026-04-16 08:33:51 | 88.17 |  | 6.21
2026-04-16 08:33:56 | 88.16 |  | 6.21
2026-04-16 08:34:01 | 88.16 |  | 6.21
2026-04-16 08:34:07 | 88.16 |  | 6.22
2026-04-16 08:34:12 | 88.16 |  | 6.22
2026-04-16 08:34:17 | 88.16 |  | 6.22
2026-04-16 08:34:22 | 88.16 |  | 6.22
2026-04-16 08:34:27 | 88.16 |  | 6.22
2026-04-16 08:34:33 | 88.16 |  | 6.22
2026-04-16 08:34:38 | 88.16 |  | 6.22
2026-04-16 08:34:43 | 88.16 |  | 6.22
2026-04-16 08:34:48 | 88.16 |  | 6.22
2026-04-16 08:34:53 | 88.16 |  | 6.22
2026-04-16 08:34:59 | 88.16 |  | 6.22
2026-04-16 08:35:04 | 88.16 |  | 6.22
2026-04-16 08:35:09 | 88.16 |  | 6.22
2026-04-16 08:35:14 | 88.16 |  | 6.22
2026-04-16 08:35:19 | 88.16 |  | 6.22
2026-04-16 08:35:25 | 88.16 |  | 6.22
2026-04-16 08:35:30 | 88.16 |  | 6.22
2026-04-16 08:35:35 | 88.16 |  | 6.22
2026-04-16 08:35:40 | 88.16 |  | 6.22
2026-04-16 08:35:45 | 88.16 |  | 6.22
2026-04-16 08:35:51 | 88.16 |  | 6.22
2026-04-16 08:35:56 | 88.16 |  | 6.22
2026-04-16 08:36:01 | 88.16 |  | 6.22
2026-04-16 08:36:06 | 88.16 |  | 6.22
2026-04-16 08:36:11 | 88.16 |  | 6.22
2026-04-16 08:36:17 | 88.16 |  | 6.22
2026-04-16 08:36:22 | 88.16 |  | 6.22
2026-04-16 08:36:27 | 88.16 |  | 6.22
2026-04-16 08:36:32 | 88.16 |  | 6.22
2026-04-16 08:36:37 | 88.16 |  | 6.22
2026-04-16 08:36:43 | 88.16 |  | 6.22
2026-04-16 08:36:48 | 88.16 |  | 6.22
2026-04-16 08:36:53 | 88.16 |  | 6.22
2026-04-16 08:36:58 | 88.16 |  | 6.22
2026-04-16 08:37:03 | 88.16 |  | 6.22
2026-04-16 08:37:09 | 88.16 |  | 6.22
2026-04-16 08:37:14 | 88.16 |  | 6.22
2026-04-16 08:37:19 | 88.16 |  | 6.22
2026-04-16 08:37:24 | 88.16 |  | 6.22
2026-04-16 08:37:29 | 88.16 |  | 6.22
2026-04-16 08:37:35 | 88.16 |  | 6.22
2026-04-16 08:37:40 | 88.16 |  | 6.22
2026-04-16 08:37:45 | 87.15 |  | 6.22
2026-04-16 08:37:50 | 87.15 |  | 6.22
2026-04-16 08:37:55 | 87.15 |  | 6.22
2026-04-16 08:38:00 | 87.14 |  | 6.22
2026-04-16 08:38:06 | 87.14 |  | 6.22
2026-04-16 08:38:11 | 87.15 |  | 6.22
2026-04-16 08:38:16 | 87.15 |  | 6.22
2026-04-16 08:38:21 | 87.15 |  | 6.22
2026-04-16 08:38:26 | 87.15 |  | 6.22
2026-04-16 08:38:32 | 87.14 |  | 6.22
2026-04-16 08:38:37 | 87.15 |  | 6.22
2026-04-16 08:38:42 | 87.15 |  | 6.22
2026-04-16 08:38:47 | 87.14 |  | 6.22
2026-04-16 08:38:52 | 87.15 |  | 6.22
2026-04-16 08:38:58 | 87.15 |  | 6.22
2026-04-16 08:39:03 | 87.15 |  | 6.22
2026-04-16 08:39:08 | 87.15 |  | 6.22
2026-04-16 08:39:13 | 87.15 |  | 6.22
2026-04-16 08:39:18 | 87.14 |  | 6.22
2026-04-16 08:39:23 | 87.15 |  | 6.22
2026-04-16 08:39:29 | 87.15 |  | 6.22
2026-04-16 08:39:34 | 87.15 |  | 6.22
2026-04-16 08:39:39 | 87.15 |  | 6.22
2026-04-16 08:39:44 | 87.15 |  | 6.22
2026-04-16 08:39:49 | 87.15 |  | 6.22
2026-04-16 08:39:55 | 87.15 |  | 6.22
2026-04-16 08:40:00 | 87.15 |  | 6.22
2026-04-16 08:40:05 | 87.15 |  | 6.22
2026-04-16 08:40:10 | 87.15 |  | 6.22
2026-04-16 08:40:15 | 87.14 |  | 6.22
2026-04-16 08:40:21 | 87.15 |  | 6.22
2026-04-16 08:40:26 | 87.14 |  | 6.22
2026-04-16 08:40:31 | 87.15 |  | 6.22
2026-04-16 08:40:36 | 87.14 |  | 6.22
2026-04-16 08:40:41 | 87.15 |  | 6.22
2026-04-16 08:40:47 | 87.15 |  | 6.22
2026-04-16 08:40:52 | 87.15 |  | 6.22
2026-04-16 08:40:57 | 87.15 |  | 6.22
2026-04-16 08:41:02 | 87.15 |  | 6.22
2026-04-16 08:41:07 | 87.15 |  | 6.22
2026-04-16 08:41:13 | 87.15 |  | 6.22
2026-04-16 08:41:18 | 87.15 |  | 6.22
2026-04-16 08:41:23 | 87.15 |  | 6.22
2026-04-16 08:41:28 | 87.15 |  | 6.22
2026-04-16 08:41:33 | 87.15 |  | 6.22
2026-04-16 08:41:38 | 87.15 |  | 6.22
2026-04-16 08:41:44 | 87.14 |  | 6.22
2026-04-16 08:41:49 | 87.15 |  | 6.22
2026-04-16 08:41:54 | 87.14 |  | 6.22
2026-04-16 08:41:59 | 87.14 |  | 6.22
2026-04-16 08:42:04 | 87.15 |  | 6.22
2026-04-16 08:42:10 | 87.15 |  | 6.22
2026-04-16 08:42:15 | 87.14 |  | 6.22
2026-04-16 08:42:20 | 87.15 |  | 6.22
2026-04-16 08:42:25 | 87.15 |  | 6.22
2026-04-16 08:42:30 | 87.15 |  | 6.22
2026-04-16 08:42:36 | 87.14 |  | 6.22
2026-04-16 08:42:41 | 87.15 |  | 6.22
2026-04-16 08:42:46 | 87.14 |  | 6.22
2026-04-16 08:42:51 | 87.15 |  | 6.22
2026-04-16 08:42:56 | 87.15 |  | 6.22
2026-04-16 08:43:02 | 87.15 |  | 6.22
2026-04-16 08:43:07 | 87.15 |  | 6.22
2026-04-16 08:43:12 | 86.41 |  | 6.21
2026-04-16 08:43:17 | 86.41 |  | 6.21
2026-04-16 08:43:22 | 86.41 |  | 6.21
2026-04-16 08:43:27 | 86.41 |  | 6.21
2026-04-16 08:43:33 | 86.41 |  | 6.21
2026-04-16 08:43:38 | 86.41 |  | 6.21
2026-04-16 08:43:43 | 86.42 |  | 6.21
2026-04-16 08:43:48 | 86.42 |  | 6.21
2026-04-16 08:43:53 | 86.42 |  | 6.21
2026-04-16 08:43:59 | 86.42 |  | 6.21
2026-04-16 08:44:04 | 86.42 |  | 6.21
2026-04-16 08:44:09 | 86.42 |  | 6.21
2026-04-16 08:44:14 | 86.42 |  | 6.21
2026-04-16 08:44:19 | 86.42 |  | 6.21
2026-04-16 08:44:25 | 86.42 |  | 6.21
2026-04-16 08:44:30 | 86.41 |  | 6.21
2026-04-16 08:44:35 | 86.42 |  | 6.21
2026-04-16 08:44:40 | 86.42 |  | 6.21
2026-04-16 08:44:45 | 86.42 |  | 6.21
2026-04-16 08:44:51 | 86.42 |  | 6.21
2026-04-16 08:44:56 | 86.42 |  | 6.21
2026-04-16 08:45:01 | 86.42 |  | 6.21
2026-04-16 08:45:06 | 86.42 |  | 6.21
2026-04-16 08:45:11 | 86.42 |  | 6.21
2026-04-16 08:45:17 | 86.41 |  | 6.21
2026-04-16 08:45:22 | 86.42 |  | 6.21
2026-04-16 08:45:27 | 86.41 |  | 6.21
2026-04-16 08:45:32 | 86.42 |  | 6.21
2026-04-16 08:45:37 | 86.35 |  | 6.21
2026-04-16 08:45:43 | 86.36 |  | 6.21
2026-04-16 08:45:48 | 86.35 |  | 6.21
2026-04-16 08:45:53 | 84.99 |  | 6.21
2026-04-16 08:45:58 | 66.19 |  | 4.83
2026-04-16 08:46:03 | 66.12 |  | 5.46
2026-04-16 08:46:08 | 66.18 |  | 5.46
2026-04-16 08:46:14 | 66.19 |  | 5.50
2026-04-16 08:46:19 | 66.20 |  | 5.51
2026-04-16 08:46:24 | 66.22 |  | 5.54
2026-04-16 08:46:29 | 66.21 |  | 5.54
2026-04-16 08:46:34 | 66.22 |  | 5.56
2026-04-16 08:46:40 | 66.22 |  | 5.56
2026-04-16 08:46:45 | 66.22 |  | 5.56
2026-04-16 08:46:50 | 66.23 |  | 5.56
2026-04-16 08:46:55 | 66.24 |  | 5.57
2026-04-16 08:47:00 | 66.26 |  | 5.58
2026-04-16 08:47:05 | 66.27 |  | 5.58
2026-04-16 08:47:11 | 66.27 |  | 5.59
2026-04-16 08:47:16 | 66.28 |  | 5.60
2026-04-16 08:47:21 | 66.28 |  | 5.60
2026-04-16 08:47:26 | 66.28 |  | 5.60
2026-04-16 08:47:31 | 66.28 |  | 5.60
2026-04-16 08:47:37 | 66.28 |  | 5.60
2026-04-16 08:47:42 | 66.29 |  | 5.60
2026-04-16 08:47:47 | 66.29 |  | 5.60
2026-04-16 08:47:52 | 66.29 |  | 5.61
2026-04-16 08:47:57 | 66.31 |  | 5.61
2026-04-16 08:48:03 | 66.31 |  | 5.61
2026-04-16 08:48:08 | 66.31 |  | 5.61
2026-04-16 08:48:13 | 66.31 |  | 5.61
2026-04-16 08:48:18 | 66.31 |  | 5.61
2026-04-16 08:48:23 | 66.31 |  | 5.62
2026-04-16 08:48:29 | 66.31 |  | 5.62
2026-04-16 08:48:34 | 66.31 |  | 5.62
2026-04-16 08:48:39 | 66.31 |  | 5.62
2026-04-16 08:48:44 | 66.31 |  | 5.62
2026-04-16 08:48:49 | 66.31 |  | 5.62
2026-04-16 08:48:55 | 66.31 |  | 5.62
2026-04-16 08:49:00 | 66.31 |  | 5.62
2026-04-16 08:49:05 | 66.31 |  | 5.62
2026-04-16 08:49:10 | 66.31 |  | 5.62
2026-04-16 08:49:15 | 66.31 |  | 5.62
2026-04-16 08:49:21 | 66.31 |  | 5.62
2026-04-16 08:49:26 | 66.31 |  | 5.62
2026-04-16 08:49:31 | 66.31 |  | 5.62
2026-04-16 08:49:36 | 66.31 |  | 5.62
2026-04-16 08:49:41 | 66.31 |  | 5.63
2026-04-16 08:49:47 | 66.31 |  | 5.63
2026-04-16 08:49:52 | 66.31 |  | 5.63
2026-04-16 08:49:57 | 66.31 |  | 5.63
2026-04-16 08:50:02 | 66.31 |  | 5.63
2026-04-16 08:50:07 | 66.31 |  | 5.63
2026-04-16 08:50:13 | 66.31 |  | 5.63
2026-04-16 08:50:18 | 66.31 |  | 5.63
2026-04-16 08:50:23 | 66.31 |  | 5.63
2026-04-16 08:50:28 | 66.31 |  | 5.63
2026-04-16 08:50:33 | 66.31 |  | 5.63
2026-04-16 08:50:38 | 66.31 |  | 5.63
2026-04-16 08:50:44 | 66.31 |  | 5.63
2026-04-16 08:50:49 | 66.31 |  | 5.63
2026-04-16 08:50:54 | 66.31 |  | 5.63
2026-04-16 08:50:59 | 66.31 |  | 5.63
2026-04-16 08:51:05 | 66.31 |  | 5.63
2026-04-16 08:51:10 | 66.31 |  | 5.63
2026-04-16 08:51:15 | 66.31 |  | 5.63
2026-04-16 08:51:20 | 66.31 |  | 5.63
2026-04-16 08:51:25 | 66.32 |  | 5.63
2026-04-16 08:51:30 | 66.31 |  | 5.63
2026-04-16 08:51:36 | 66.32 |  | 5.63
2026-04-16 08:51:41 | 66.32 |  | 5.63
2026-04-16 08:51:46 | 66.32 |  | 5.63
2026-04-16 08:51:51 | 66.32 |  | 5.63
2026-04-16 08:51:56 | 66.31 |  | 5.63
2026-04-16 08:52:02 | 66.32 |  | 5.63
2026-04-16 08:52:07 | 66.32 |  | 5.63
2026-04-16 08:52:12 | 66.32 |  | 5.63
2026-04-16 08:52:17 | 66.32 |  | 5.63
2026-04-16 08:52:22 |  |  | 
2026-04-16 08:52:27 |  |  | 
2026-04-16 08:52:33 |  |  | 
2026-04-16 08:52:38 |  |  | 
2026-04-16 08:52:43 |  |  | 
2026-04-16 08:52:48 |  |  | 
2026-04-16 08:52:53 |  |  | 
2026-04-16 08:52:58 |  |  | 
2026-04-16 08:53:04 |  |  | 
2026-04-16 08:53:09 |  |  | 
2026-04-16 08:53:14 |  |  | 
2026-04-16 08:53:19 |  |  | 
2026-04-16 08:53:24 |  |  | 
2026-04-16 08:53:30 |  |  | 
2026-04-16 08:53:35 |  |  | 
2026-04-16 08:53:40 |  |  | 
2026-04-16 08:53:45 |  |  | 
2026-04-16 08:53:50 |  |  | 
2026-04-16 08:53:56 |  |  | 
2026-04-16 08:54:01 |  |  | 
2026-04-16 08:54:06 |  |  | 
2026-04-16 08:54:11 |  |  | 
2026-04-16 08:54:16 |  |  | 
2026-04-16 08:54:21 |  |  | 
2026-04-16 08:54:27 |  |  | 
2026-04-16 08:54:32 |  |  | 
2026-04-16 08:54:37 |  |  | 
2026-04-16 08:54:42 |  |  | 
2026-04-16 08:54:47 |  |  | 
2026-04-16 08:54:52 |  |  | 
2026-04-16 08:54:58 |  |  | 
2026-04-16 08:55:03 |  |  | 
2026-04-16 08:55:08 |  |  | 
2026-04-16 08:55:13 |  |  | 
2026-04-16 08:55:18 |  |  | 
2026-04-16 08:55:23 |  |  | 
2026-04-16 08:55:29 |  |  | 
2026-04-16 08:55:34 |  |  | 
2026-04-16 08:55:39 |  |  | 
2026-04-16 08:55:44 |  |  | 
2026-04-16 08:55:49 |  |  | 
2026-04-16 08:55:54 |  |  | 
2026-04-16 08:56:00 |  |  | 
2026-04-16 08:56:05 |  |  | 
2026-04-16 08:56:10 |  |  | 
2026-04-16 08:56:15 |  |  | 
2026-04-16 08:56:20 |  |  | 
2026-04-16 08:56:25 |  |  | 
2026-04-16 08:56:31 |  |  | 
2026-04-16 08:56:36 |  |  | 
2026-04-16 08:56:41 |  |  | 
2026-04-16 08:56:46 |  |  | 
2026-04-16 08:56:51 |  |  | 
2026-04-16 08:56:56 |  |  | 
2026-04-16 08:57:02 |  |  | 
2026-04-16 08:57:07 |  |  | 
2026-04-16 08:57:12 |  |  | 
